Timoshenko_1PG 30.000000,x_inicial,x_final,Desplazamiento_i,Giro_i,Desplazamiento_j,Giro_j,Cortante_i,Momento_i_ext,Cortante_j,Momento_j_ext,0.115470
,0.000000 ,0.166667 ,0.000000 ,0.000000 ,-0.000109 ,-0.001191 ,50000.000000 ,250000.000000 ,-50000.000000 ,-241666.666666 
,0.166667 ,0.333333 ,-0.000109 ,-0.001191 ,-0.000412 ,-0.002342 ,50000.000000 ,241666.666666 ,-50000.000000 ,-233333.333333 
,0.333333 ,0.500000 ,-0.000412 ,-0.002342 ,-0.000904 ,-0.003452 ,50000.000000 ,233333.333333 ,-50000.000000 ,-225000.000000 
,0.500000 ,0.666667 ,-0.000904 ,-0.003452 ,-0.001578 ,-0.004522 ,50000.000000 ,225000.000000 ,-50000.000000 ,-216666.666667 
,0.666667 ,0.833333 ,-0.001578 ,-0.004522 ,-0.002427 ,-0.005552 ,50000.000000 ,216666.666667 ,-50000.000000 ,-208333.333333 
,0.833333 ,1.000000 ,-0.002427 ,-0.005552 ,-0.003444 ,-0.006541 ,50000.000000 ,208333.333333 ,-50000.000000 ,-200000.000000 
,1.000000 ,1.166667 ,-0.003444 ,-0.006541 ,-0.004623 ,-0.007490 ,50000.000000 ,200000.000000 ,-50000.000000 ,-191666.666667 
,1.166667 ,1.333333 ,-0.004623 ,-0.007490 ,-0.005956 ,-0.008398 ,50000.000000 ,191666.666667 ,-50000.000000 ,-183333.333333 
,1.333333 ,1.500000 ,-0.005956 ,-0.008398 ,-0.007437 ,-0.009266 ,50000.000000 ,183333.333333 ,-50000.000000 ,-175000.000000 
,1.500000 ,1.666667 ,-0.007437 ,-0.009266 ,-0.009060 ,-0.010094 ,50000.000000 ,175000.000000 ,-50000.000000 ,-166666.666667 
,1.666667 ,1.833333 ,-0.009060 ,-0.010094 ,-0.010817 ,-0.010881 ,50000.000000 ,166666.666667 ,-50000.000000 ,-158333.333333 
,1.833333 ,2.000000 ,-0.010817 ,-0.010881 ,-0.012702 ,-0.011628 ,50000.000000 ,158333.333333 ,-50000.000000 ,-150000.000000 
,2.000000 ,2.166667 ,-0.012702 ,-0.011628 ,-0.014708 ,-0.012334 ,50000.000000 ,150000.000000 ,-50000.000000 ,-141666.666667 
,2.166667 ,2.333333 ,-0.014708 ,-0.012334 ,-0.016829 ,-0.013001 ,50000.000000 ,141666.666667 ,-50000.000000 ,-133333.333333 
,2.333333 ,2.500000 ,-0.016829 ,-0.013001 ,-0.019057 ,-0.013626 ,50000.000000 ,133333.333333 ,-50000.000000 ,-125000.000000 
,2.500000 ,2.666667 ,-0.019057 ,-0.013626 ,-0.021387 ,-0.014212 ,50000.000000 ,125000.000000 ,-50000.000000 ,-116666.666667 
,2.666667 ,2.833333 ,-0.021387 ,-0.014212 ,-0.023810 ,-0.014757 ,50000.000000 ,116666.666667 ,-50000.000000 ,-108333.333333 
,2.833333 ,3.000000 ,-0.023810 ,-0.014757 ,-0.026321 ,-0.015262 ,50000.000000 ,108333.333333 ,-50000.000000 ,-100000.000000 
,3.000000 ,3.166667 ,-0.026321 ,-0.015262 ,-0.028912 ,-0.015726 ,50000.000000 ,100000.000000 ,-50000.000000 ,-91666.666667 
,3.166667 ,3.333333 ,-0.028912 ,-0.015726 ,-0.031578 ,-0.016150 ,50000.000000 ,91666.666667 ,-50000.000000 ,-83333.333333 
,3.333333 ,3.500000 ,-0.031578 ,-0.016150 ,-0.034311 ,-0.016533 ,50000.000000 ,83333.333333 ,-50000.000000 ,-75000.000000 
,3.500000 ,3.666667 ,-0.034311 ,-0.016533 ,-0.037105 ,-0.016877 ,50000.000000 ,75000.000000 ,-50000.000000 ,-66666.666667 
,3.666667 ,3.833333 ,-0.037105 ,-0.016877 ,-0.039952 ,-0.017179 ,50000.000000 ,66666.666667 ,-50000.000000 ,-58333.333333 
,3.833333 ,4.000000 ,-0.039952 ,-0.017179 ,-0.042846 ,-0.017442 ,50000.000000 ,58333.333333 ,-50000.000000 ,-50000.000000 
,4.000000 ,4.166667 ,-0.042846 ,-0.017442 ,-0.045781 ,-0.017664 ,50000.000000 ,50000.000000 ,-50000.000000 ,-41666.666667 
,4.166667 ,4.333333 ,-0.045781 ,-0.017664 ,-0.048750 ,-0.017846 ,50000.000000 ,41666.666667 ,-50000.000000 ,-33333.333333 
,4.333333 ,4.500000 ,-0.048750 ,-0.017846 ,-0.051745 ,-0.017987 ,50000.000000 ,33333.333333 ,-50000.000000 ,-25000.000000 
,4.500000 ,4.666667 ,-0.051745 ,-0.017987 ,-0.054761 ,-0.018088 ,50000.000000 ,25000.000000 ,-50000.000000 ,-16666.666667 
,4.666667 ,4.833333 ,-0.054761 ,-0.018088 ,-0.057790 ,-0.018148 ,50000.000000 ,16666.666667 ,-50000.000000 ,-8333.333333 
,4.833333 ,5.000000 ,-0.057790 ,-0.018148 ,-0.060825 ,-0.018169 ,50000.000000 ,8333.333333 ,-50000.000000 ,-0.000000 
