EulerBernoulli 100.000000,x_inicial,x_final,Desplazamiento_i,Giro_i,Desplazamiento_j,Giro_j,Cortante_i,Momento_i_ext,Cortante_j,Momento_j_ext,0.115470
,0.000000 ,0.050000 ,0.000000 ,-0.001514 ,-0.000076 ,-0.001513 ,24999.999994 ,0.000000 ,-24499.999994 ,1237.500000 
,0.050000 ,0.100000 ,-0.000076 ,-0.001513 ,-0.000151 ,-0.001510 ,24499.999994 ,-1237.500000 ,-23999.999994 ,2449.999999 
,0.100000 ,0.150000 ,-0.000151 ,-0.001510 ,-0.000227 ,-0.001506 ,23999.999994 ,-2449.999999 ,-23499.999994 ,3637.499999 
,0.150000 ,0.200000 ,-0.000227 ,-0.001506 ,-0.000302 ,-0.001500 ,23499.999994 ,-3637.499999 ,-22999.999994 ,4799.999999 
,0.200000 ,0.250000 ,-0.000302 ,-0.001500 ,-0.000377 ,-0.001492 ,22999.999994 ,-4799.999999 ,-22499.999994 ,5937.499998 
,0.250000 ,0.300000 ,-0.000377 ,-0.001492 ,-0.000451 ,-0.001483 ,22499.999994 ,-5937.499998 ,-21999.999994 ,7049.999998 
,0.300000 ,0.350000 ,-0.000451 ,-0.001483 ,-0.000525 ,-0.001472 ,21999.999994 ,-7049.999998 ,-21499.999994 ,8137.499998 
,0.350000 ,0.400000 ,-0.000525 ,-0.001472 ,-0.000598 ,-0.001459 ,21499.999995 ,-8137.499998 ,-20999.999995 ,9199.999998 
,0.400000 ,0.450000 ,-0.000598 ,-0.001459 ,-0.000671 ,-0.001445 ,20999.999994 ,-9199.999998 ,-20499.999994 ,10237.499997 
,0.450000 ,0.500000 ,-0.000671 ,-0.001445 ,-0.000743 ,-0.001429 ,20499.999995 ,-10237.499997 ,-19999.999995 ,11249.999997 
,0.500000 ,0.550000 ,-0.000743 ,-0.001429 ,-0.000814 ,-0.001412 ,19999.999995 ,-11249.999997 ,-19499.999995 ,12237.499997 
,0.550000 ,0.600000 ,-0.000814 ,-0.001412 ,-0.000884 ,-0.001394 ,19499.999995 ,-12237.499997 ,-18999.999995 ,13199.999997 
,0.600000 ,0.650000 ,-0.000884 ,-0.001394 ,-0.000953 ,-0.001374 ,18999.999995 ,-13199.999996 ,-18499.999995 ,14137.499996 
,0.650000 ,0.700000 ,-0.000953 ,-0.001374 ,-0.001021 ,-0.001353 ,18499.999995 ,-14137.499996 ,-17999.999995 ,15049.999996 
,0.700000 ,0.750000 ,-0.001021 ,-0.001353 ,-0.001088 ,-0.001330 ,17999.999994 ,-15049.999996 ,-17499.999994 ,15937.499996 
,0.750000 ,0.800000 ,-0.001088 ,-0.001330 ,-0.001154 ,-0.001306 ,17499.999994 ,-15937.499996 ,-16999.999994 ,16799.999995 
,0.800000 ,0.850000 ,-0.001154 ,-0.001306 ,-0.001219 ,-0.001281 ,16999.999994 ,-16799.999995 ,-16499.999994 ,17637.499995 
,0.850000 ,0.900000 ,-0.001219 ,-0.001281 ,-0.001282 ,-0.001255 ,16499.999992 ,-17637.499995 ,-15999.999992 ,18449.999995 
,0.900000 ,0.950000 ,-0.001282 ,-0.001255 ,-0.001344 ,-0.001228 ,15999.999993 ,-18449.999995 ,-15499.999993 ,19237.499994 
,0.950000 ,1.000000 ,-0.001344 ,-0.001228 ,-0.001405 ,-0.001199 ,15499.999992 ,-19237.499994 ,-14999.999992 ,19999.999994 
,1.000000 ,1.050000 ,-0.001405 ,-0.001199 ,-0.001464 ,-0.001170 ,14999.999994 ,-19999.999994 ,-14499.999994 ,20737.499994 
,1.050000 ,1.100000 ,-0.001464 ,-0.001170 ,-0.001522 ,-0.001139 ,14499.999993 ,-20737.499994 ,-13999.999993 ,21449.999993 
,1.100000 ,1.150000 ,-0.001522 ,-0.001139 ,-0.001578 ,-0.001107 ,13999.999993 ,-21449.999993 ,-13499.999993 ,22137.499993 
,1.150000 ,1.200000 ,-0.001578 ,-0.001107 ,-0.001633 ,-0.001075 ,13499.999992 ,-22137.499993 ,-12999.999992 ,22799.999993 
,1.200000 ,1.250000 ,-0.001633 ,-0.001075 ,-0.001686 ,-0.001041 ,12999.999994 ,-22799.999993 ,-12499.999994 ,23437.499992 
,1.250000 ,1.300000 ,-0.001686 ,-0.001041 ,-0.001737 ,-0.001006 ,12499.999994 ,-23437.499992 ,-11999.999994 ,24049.999992 
,1.300000 ,1.350000 ,-0.001737 ,-0.001006 ,-0.001786 ,-0.000971 ,11999.999994 ,-24049.999992 ,-11499.999994 ,24637.499992 
,1.350000 ,1.400000 ,-0.001786 ,-0.000971 ,-0.001834 ,-0.000935 ,11499.999993 ,-24637.499992 ,-10999.999993 ,25199.999991 
,1.400000 ,1.450000 ,-0.001834 ,-0.000935 ,-0.001880 ,-0.000898 ,10999.999992 ,-25199.999992 ,-10499.999992 ,25737.499991 
,1.450000 ,1.500000 ,-0.001880 ,-0.000898 ,-0.001924 ,-0.000860 ,10499.999989 ,-25737.499991 ,-9999.999989 ,26249.999991 
,1.500000 ,1.550000 ,-0.001924 ,-0.000860 ,-0.001966 ,-0.000821 ,9999.999987 ,-26249.999991 ,-9499.999987 ,26737.499990 
,1.550000 ,1.600000 ,-0.001966 ,-0.000821 ,-0.002006 ,-0.000782 ,9499.999986 ,-26737.499990 ,-8999.999986 ,27199.999989 
,1.600000 ,1.650000 ,-0.002006 ,-0.000782 ,-0.002044 ,-0.000742 ,8999.999987 ,-27199.999989 ,-8499.999987 ,27637.499989 
,1.650000 ,1.700000 ,-0.002044 ,-0.000742 ,-0.002080 ,-0.000702 ,8499.999987 ,-27637.499989 ,-7999.999987 ,28049.999988 
,1.700000 ,1.750000 ,-0.002080 ,-0.000702 ,-0.002114 ,-0.000661 ,7999.999987 ,-28049.999988 ,-7499.999987 ,28437.499987 
,1.750000 ,1.800000 ,-0.002114 ,-0.000661 ,-0.002146 ,-0.000619 ,7499.999990 ,-28437.499987 ,-6999.999990 ,28799.999987 
,1.800000 ,1.850000 ,-0.002146 ,-0.000619 ,-0.002176 ,-0.000577 ,6999.999989 ,-28799.999987 ,-6499.999989 ,29137.499986 
,1.850000 ,1.900000 ,-0.002176 ,-0.000577 ,-0.002204 ,-0.000535 ,6499.999990 ,-29137.499986 ,-5999.999990 ,29449.999986 
,1.900000 ,1.950000 ,-0.002204 ,-0.000535 ,-0.002229 ,-0.000492 ,5999.999989 ,-29449.999986 ,-5499.999989 ,29737.499985 
,1.950000 ,2.000000 ,-0.002229 ,-0.000492 ,-0.002253 ,-0.000448 ,5499.999991 ,-29737.499985 ,-4999.999991 ,29999.999985 
,2.000000 ,2.050000 ,-0.002253 ,-0.000448 ,-0.002274 ,-0.000404 ,4999.999994 ,-29999.999985 ,-4499.999994 ,30237.499984 
,2.050000 ,2.100000 ,-0.002274 ,-0.000404 ,-0.002293 ,-0.000360 ,4499.999996 ,-30237.499984 ,-3999.999996 ,30449.999984 
